teixit,volta,longitud_total,num_tokens_atomics,num_macros,prof_max,frac_outlier,tokens_desconeguts,num_blocks_verticals,sum_n_voltes_verticals,max_n_voltes_verticals,max_seq_len_vertical,frac_verticals,dist_cosinus_volta_anterior,z_salt_global,dist_centroide_teixit,z_intra_teixit,frac_C0,frac_C1,frac_C2,frac_C3,frac_C4,frac_C5,frac_C6,frac_C_RARE
CM_Copas de champán,13,5,5,3,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.229061,1.86298,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
CM_Copas de champán,15,10,10,2,1,0.0,0,0,0,0,0,0.0,0.35285,1.367545,0.026556,-0.366398,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
CM_Copas de champán,17,5,5,3,1,0.0,0,1,2,2,4,0.2,0.111111,-0.069174,0.050002,-0.108289,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0
CM_Copas de champán,19,10,10,4,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.050002,-0.108289,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0
CM_Copas de champán,21,15,15,4,1,0.0,0,0,0,0,0,0.0,0.037037,-0.509415,0.001418,-0.643149,0.266667,0.466667,0.0,0.266667,0.0,0.0,0.0,0.0
CM_Copas de champán,23,19,19,2,1,0.0,0,0,0,0,0,0.0,0.089742,-0.196175,0.070786,0.120531,0.105263,0.421053,0.0,0.473684,0.0,0.0,0.0,0.0
CM_Copas de champán,25,19,19,3,1,0.0,0,0,0,0,0,0.0,0.006118,-0.693175,0.036954,-0.251926,0.157895,0.421053,0.0,0.421053,0.0,0.0,0.0,0.0
CM_Copas de champán,27,20,19,4,1,0.0,0,0,0,0,0,0.0,0.003249,-0.710226,0.026556,-0.366398,0.2,0.4,0.0,0.4,0.0,0.0,0.0,0.0
CM_Copas de champán,29,22,21,6,1,0.0,0,0,0,0,0,0.0,0.0109,-0.664754,0.023941,-0.395189,0.272727,0.363636,0.0,0.363636,0.0,0.0,0.0,0.0
CM_Copas de champán,31,14,13,4,1,0.0,0,2,4,2,4,0.142857,0.079843,-0.255008,0.153461,1.030696,0.142857,0.285714,0.0,0.571429,0.0,0.0,0.0,0.0
CM_Copas de champán,33,25,25,5,1,0.0,0,0,0,0,0,0.0,0.127949,0.030899,0.004554,-0.608621,0.2,0.48,0.0,0.32,0.0,0.0,0.0,0.0
CM_Copas de champán,35,21,21,7,1,0.0,0,0,0,0,0,0.0,0.039313,-0.495888,0.021033,-0.427206,0.333333,0.380952,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Copas de champán,37,31,29,7,1,0.0,0,0,0,0,0,0.0,0.072358,-0.299493,0.025371,-0.379445,0.225806,0.580645,0.0,0.193548,0.0,0.0,0.0,0.0
CM_Copas de champán,39,17,17,7,1,0.0,0,2,4,2,4,0.117647,0.101319,-0.12737,0.027367,-0.35747,0.294118,0.352941,0.0,0.352941,0.0,0.0,0.0,0.0
CM_Copas de champán,41,20,19,8,1,0.0,0,2,4,2,4,0.1,0.061148,-0.366117,0.015817,-0.484624,0.3,0.5,0.0,0.2,0.0,0.0,0.0,0.0
CM_Copas de champán,43,29,27,9,1,0.0,0,0,0,0,0,0.0,0.000547,-0.726285,0.015101,-0.492513,0.310345,0.482759,0.0,0.206897,0.0,0.0,0.0,0.0
CM_Copas de champán,45,27,25,8,1,0.0,0,0,0,0,0,0.0,0.000576,-0.726112,0.009866,-0.550137,0.296296,0.481481,0.0,0.222222,0.0,0.0,0.0,0.0
CM_Copas de champán,47,29,27,7,1,0.0,0,0,0,0,0,0.0,0.008002,-0.681978,0.000744,-0.650566,0.241379,0.482759,0.0,0.275862,0.0,0.0,0.0,0.0
CM_Copas de champán,49,49,47,7,1,0.0,0,0,0,0,0,0.0,0.059473,-0.376072,0.052717,-0.078397,0.142857,0.408163,0.0,0.44898,0.0,0.0,0.0,0.0
CM_Copas de champán,51,40,39,12,1,0.0,0,0,0,0,0,0.0,0.06236,-0.358914,0.010397,-0.544294,0.3,0.4,0.0,0.3,0.0,0.0,0.0,0.0
CM_Copas de champán,53,34,32,10,1,0.0,0,0,0,0,0,0.0,0.024852,-0.581834,0.013708,-0.507843,0.294118,0.5,0.0,0.205882,0.0,0.0,0.0,0.0
CM_Copas de champán,55,31,30,6,2,0.0,0,1,3,3,10,0.032258,0.043598,-0.470421,0.013103,-0.5145,0.16129,0.483871,0.0,0.322581,0.0,0.0,0.0,0.032258
CM_Copas de champán,57,34,31,7,2,0.0,0,1,3,3,10,0.029412,0.044147,-0.467158,0.045625,-0.156468,0.176471,0.617647,0.0,0.176471,0.0,0.0,0.0,0.029412
CM_Copas de champán,59,31,30,3,1,0.0,0,1,4,4,9,0.032258,0.077273,-0.270282,0.056027,-0.041956,0.064516,0.516129,0.0,0.387097,0.0,0.0,0.0,0.032258
CM_Copas de champán,61,15,13,5,2,0.0,0,1,6,6,6,0.066667,0.223635,0.599586,0.130515,0.778082,0.266667,0.666667,0.0,0.0,0.0,0.0,0.0,0.066667
CM_Copas de champán,63,15,14,3,1,0.0,0,1,6,6,8,0.066667,0.107543,-0.090379,0.028973,-0.33979,0.133333,0.533333,0.0,0.266667,0.0,0.0,0.0,0.066667
CM_Copas de champán,65,12,12,4,1,0.0,0,1,12,12,4,0.083333,0.048963,-0.438536,0.006386,-0.588451,0.25,0.416667,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Copas de champán,67,24,22,3,1,0.0,0,1,10,10,4,0.041667,0.050529,-0.429228,0.04483,-0.165227,0.083333,0.541667,0.0,0.375,0.0,0.0,0.0,0.0
CM_Copas de champán,69,24,22,6,1,0.0,0,1,9,9,4,0.041667,0.036004,-0.515554,0.010144,-0.547078,0.208333,0.541667,0.0,0.25,0.0,0.0,0.0,0.0
CM_Copas de champán,71,28,26,5,1,0.0,0,1,8,8,4,0.035714,0.011537,-0.660968,0.019558,-0.443446,0.142857,0.535714,0.0,0.321429,0.0,0.0,0.0,0.0
CM_Copas de champán,73,32,30,6,1,0.0,0,1,7,7,4,0.03125,0.000311,-0.727687,0.015371,-0.489539,0.15625,0.53125,0.0,0.3125,0.0,0.0,0.0,0.0
CM_Copas de champán,75,29,27,6,1,0.0,0,2,8,6,4,0.068966,0.001946,-0.71797,0.021297,-0.424296,0.137931,0.517241,0.0,0.344828,0.0,0.0,0.0,0.0
CM_Copas de champán,77,32,30,6,1,0.0,0,1,5,5,4,0.03125,0.008767,-0.677431,0.040122,-0.217054,0.09375,0.53125,0.0,0.3125,0.0625,0.0,0.0,0.0
CM_Copas de champán,79,26,24,7,1,0.0,0,3,10,4,4,0.115385,0.003259,-0.710166,0.050421,-0.103671,0.076923,0.5,0.0,0.346154,0.076923,0.0,0.0,0.0
CM_Copas de champán,81,26,24,8,1,0.0,0,3,9,3,4,0.115385,0.003686,-0.707629,0.032021,-0.306241,0.115385,0.5,0.0,0.307692,0.076923,0.0,0.0,0.0
CM_Copas de champán,83,26,24,7,1,0.0,0,3,10,4,4,0.115385,0.003686,-0.707629,0.050421,-0.103671,0.076923,0.5,0.0,0.346154,0.076923,0.0,0.0,0.0
CM_Copas de champán,85,21,20,8,1,0.0,0,3,10,4,4,0.142857,0.010539,-0.666899,0.025531,-0.377686,0.142857,0.47619,0.0,0.285714,0.095238,0.0,0.0,0.0
CM_Copas de champán,87,24,22,6,1,0.0,0,2,10,5,2,0.083333,0.02334,-0.59082,0.04483,-0.165227,0.083333,0.541667,0.0,0.375,0.0,0.0,0.0,0.0
CM_Copas de champán,89,20,20,7,1,0.0,0,2,10,5,2,0.1,0.006638,-0.690084,0.017898,-0.461714,0.15,0.5,0.0,0.35,0.0,0.0,0.0,0.0
CM_Copas de champán,91,19,18,6,1,0.0,0,2,12,6,2,0.105263,0.02619,-0.573881,0.047451,-0.136371,0.105263,0.631579,0.0,0.263158,0.0,0.0,0.0,0.0
CM_Copas de champán,93,16,16,7,1,0.0,0,2,12,6,2,0.125,0.022278,-0.597132,0.013239,-0.513004,0.1875,0.5,0.0,0.25,0.0,0.0625,0.0,0.0
CM_Copas de champán,95,13,13,6,1,0.0,0,2,12,6,2,0.153846,0.035514,-0.518466,0.061022,0.013037,0.153846,0.384615,0.076923,0.230769,0.0,0.153846,0.0,0.0
CM_Copas de champán,97,28,28,12,1,0.0,0,2,12,6,2,0.071429,0.14438,0.128553,0.067754,0.087149,0.357143,0.285714,0.035714,0.321429,0.0,0.0,0.0,0.0
CM_Copas de champán,99,35,35,12,1,0.0,0,2,12,6,2,0.057143,0.019621,-0.612923,0.05284,-0.077045,0.285714,0.314286,0.0,0.4,0.0,0.0,0.0,0.0
CM_Copas de champán,101,36,36,15,1,0.0,0,2,12,6,2,0.055556,0.018103,-0.621945,0.036358,-0.25849,0.333333,0.333333,0.0,0.305556,0.027778,0.0,0.0,0.0
CM_Copas de champán,103,59,50,11,1,0.0,0,2,12,6,2,0.033898,0.111154,-0.068918,0.025726,-0.375537,0.135593,0.508475,0.067797,0.271186,0.016949,0.0,0.0,0.0
CM_Copas de champán,105,52,49,11,1,0.0,0,2,12,6,2,0.038462,0.041234,-0.484471,0.032825,-0.297383,0.153846,0.423077,0.0,0.403846,0.019231,0.0,0.0,0.0
CM_Hojas y cactus,1,2,2,0,0,0.0,0,0,0,0,0,0.0,,,0.28338,3.077963,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
CM_Hojas y cactus,3,2,2,1,1,0.0,0,0,0,0,0,0.0,0.5,2.242096,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,5,2,2,1,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,7,2,2,1,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,9,2,2,1,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,11,2,2,1,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,13,2,2,1,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,15,2,2,1,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,17,2,2,1,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,19,2,2,1,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.064504,-0.227359,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,21,6,6,2,1,0.0,0,0,0,0,0,0.0,0.183503,0.361071,0.033446,-0.696381,0.333333,0.333333,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Hojas y cactus,23,6,6,3,1,0.0,0,0,0,0,0,0.0,0.07418,-0.288664,0.022418,-0.862924,0.5,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0
CM_Hojas y cactus,25,6,6,3,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.022418,-0.862924,0.5,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0
CM_Hojas y cactus,27,7,6,1,1,0.0,0,0,0,0,0,0.0,0.358467,1.400928,0.260278,2.729091,0.142857,0.285714,0.0,0.571429,0.0,0.0,0.0,0.0
CM_Hojas y cactus,29,8,8,2,1,0.0,0,0,0,0,0,0.0,0.198217,0.44852,0.046151,-0.504526,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0
CM_Hojas y cactus,31,5,5,3,1,0.0,0,0,0,0,0,0.0,0.207406,0.503133,0.082901,0.050453,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0
CM_Hojas y cactus,33,16,11,2,1,0.0,0,0,0,0,0,0.0,0.419657,1.764596,0.239225,2.411166,0.125,0.375,0.0,0.1875,0.0,0.0,0.3125,0.0
CM_Hojas y cactus,35,10,10,4,1,0.0,0,0,0,0,0,0.0,0.263765,0.838089,0.000963,-1.186921,0.4,0.4,0.0,0.2,0.0,0.0,0.0,0.0
CM_Hojas y cactus,37,16,14,3,1,0.0,0,0,0,0,0,0.0,0.110111,-0.075117,0.110851,0.472542,0.1875,0.625,0.0,0.1875,0.0,0.0,0.0,0.0
CM_Hojas y cactus,39,13,12,3,1,0.0,0,0,0,0,0,0.0,0.210288,0.520261,0.137278,0.871621,0.230769,0.307692,0.0,0.461538,0.0,0.0,0.0,0.0
CM_Hojas y cactus,41,14,12,1,1,0.0,0,0,0,0,0,0.0,0.255322,0.78791,0.20507,1.895372,0.071429,0.714286,0.0,0.214286,0.0,0.0,0.0,0.0
CM_Hojas y cactus,43,10,10,3,1,0.0,0,0,0,0,0,0.0,0.149709,0.160224,0.025085,-0.822652,0.3,0.4,0.0,0.3,0.0,0.0,0.0,0.0
CM_Hojas y cactus,45,17,15,3,1,0.0,0,0,0,0,0,0.0,0.064303,-0.347366,0.1047,0.379646,0.176471,0.588235,0.0,0.235294,0.0,0.0,0.0,0.0
CM_Hojas y cactus,47,13,11,5,1,0.0,0,0,0,0,0,0.0,0.261055,0.821983,0.10085,0.321503,0.384615,0.307692,0.0,0.076923,0.0,0.0,0.230769,0.0
CM_Hojas y cactus,49,12,12,6,1,0.0,0,0,0,0,0,0.0,0.101823,-0.124375,0.022418,-0.862924,0.5,0.333333,0.0,0.166667,0.0,0.0,0.0,0.0
CM_Hojas y cactus,51,17,17,7,1,0.0,0,0,0,0,0,0.0,0.069228,-0.318095,0.066581,-0.195995,0.411765,0.235294,0.0,0.352941,0.0,0.0,0.0,0.0
CM_Hojas y cactus,53,17,17,7,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.066581,-0.195995,0.411765,0.235294,0.0,0.352941,0.0,0.0,0.0,0.0
CM_Hojas y cactus,55,14,14,6,1,0.0,0,0,0,0,0,0.0,0.010539,-0.666899,0.027697,-0.7832,0.428571,0.285714,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Hojas y cactus,57,20,17,6,1,0.0,0,0,0,0,0,0.0,0.069008,-0.319403,0.106805,0.411441,0.3,0.2,0.05,0.3,0.0,0.0,0.15,0.0
CM_Hojas y cactus,59,16,16,8,1,0.0,0,0,0,0,0,0.0,0.092735,-0.178387,0.046827,-0.49431,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0
CM_Hojas y cactus,61,13,13,6,1,0.0,0,0,0,0,0,0.0,0.006854,-0.6888,0.018382,-0.923878,0.461538,0.307692,0.0,0.230769,0.0,0.0,0.0,0.0
CM_Hojas y cactus,51,17,17,7,1,0.0,0,0,0,0,0,0.0,0.031749,-0.540843,0.066581,-0.195995,0.411765,0.235294,0.0,0.352941,0.0,0.0,0.0,0.0
CM_Hojas y cactus,53,17,17,7,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.066581,-0.195995,0.411765,0.235294,0.0,0.352941,0.0,0.0,0.0,0.0
CM_Hojas y cactus,55,14,14,6,1,0.0,0,0,0,0,0,0.0,0.010539,-0.666899,0.027697,-0.7832,0.428571,0.285714,0.0,0.285714,0.0,0.0,0.0,0.0
CM_Hojas y cactus,57,20,17,6,1,0.0,0,0,0,0,0,0.0,0.069008,-0.319403,0.106805,0.411441,0.3,0.2,0.05,0.3,0.0,0.0,0.15,0.0
CM_Hojas y cactus,59,16,16,8,1,0.0,0,0,0,0,0,0.0,0.092735,-0.178387,0.046827,-0.49431,0.5,0.25,0.0,0.25,0.0,0.0,0.0,0.0
CM_Hojas y cactus,61,13,13,6,1,0.0,0,0,0,0,0,0.0,0.006854,-0.6888,0.018382,-0.923878,0.461538,0.307692,0.0,0.230769,0.0,0.0,0.0,0.0
CM_Abouchete,1,3,3,0,0,0.0,0,0,0,0,0,0.0,,,0.063971,-0.101535,0.0,0.666667,0.0,0.333333,0.0,0.0,0.0,0.0
CM_Abouchete,3,1,1,1,1,0.0,0,0,0,0,0,0.0,1.0,5.213727,0.649857,5.24394,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,5,5,3,0,0,0.0,0,0,0,0,0,0.0,1.0,5.213727,0.705166,5.748559,0.0,0.0,0.4,0.4,0.0,0.0,0.2,0.0
CM_Abouchete,7,11,11,0,0,0.0,0,0,0,0,0,0.0,0.573211,2.677208,0.086509,0.1041,0.0,0.545455,0.0,0.454545,0.0,0.0,0.0,0.0
CM_Abouchete,9,12,11,4,1,0.0,0,0,0,0,0,0.0,0.312881,1.129998,0.098681,0.215152,0.333333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,11,16,15,0,0,0.0,0,0,0,0,0,0.0,0.367544,1.454875,0.108769,0.307191,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
CM_Abouchete,13,16,15,0,0,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.108769,0.307191,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0
CM_Abouchete,15,15,15,1,1,0.0,0,0,0,0,0,0.0,0.014963,-0.640606,0.127551,0.478551,0.066667,0.4,0.0,0.533333,0.0,0.0,0.0,0.0
CM_Abouchete,17,11,11,1,1,0.0,0,0,0,0,0,0.0,0.07763,-0.26816,0.345406,2.466205,0.090909,0.181818,0.0,0.727273,0.0,0.0,0.0,0.0
CM_Abouchete,19,17,17,0,0,0.0,0,0,0,0,0,0.0,0.039216,-0.496465,0.225766,1.374637,0.0,0.352941,0.0,0.647059,0.0,0.0,0.0,0.0
CM_Abouchete,21,14,13,4,1,0.0,0,0,0,0,0,0.0,0.390451,1.591017,0.027059,-0.438313,0.285714,0.571429,0.0,0.142857,0.0,0.0,0.0,0.0
CM_Abouchete,23,14,13,4,1,0.0,0,0,0,0,0,0.0,0.047619,-0.446523,0.114176,0.356519,0.285714,0.571429,0.0,0.0,0.0,0.142857,0.0,0.0
CM_Abouchete,25,18,16,4,1,0.0,0,0,0,0,0,0.0,0.152193,0.174987,0.007658,-0.615324,0.222222,0.444444,0.0,0.277778,0.0,0.0,0.055556,0.0
CM_Abouchete,27,17,16,4,1,0.0,0,0,0,0,0,0.0,0.013809,-0.647465,0.004838,-0.641046,0.235294,0.470588,0.0,0.235294,0.0,0.058824,0.0,0.0
CM_Abouchete,29,17,16,4,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.004838,-0.641046,0.235294,0.470588,0.0,0.235294,0.0,0.058824,0.0,0.0
CM_Abouchete,31,16,16,5,1,0.0,0,0,0,0,0,0.0,0.022795,-0.594059,0.03914,-0.328082,0.3125,0.375,0.0,0.25,0.0,0.0625,0.0,0.0
CM_Abouchete,33,12,12,5,1,0.0,0,0,0,0,0,0.0,0.098496,-0.144148,0.239856,1.503192,0.416667,0.166667,0.0,0.333333,0.0,0.083333,0.0,0.0
CM_Abouchete,35,18,18,2,1,0.0,0,0,0,0,0,0.0,0.212423,0.53295,0.133171,0.52983,0.111111,0.333333,0.0,0.5,0.0,0.055556,0.0,0.0
CM_Abouchete,37,19,18,4,1,0.0,0,0,0,0,0,0.0,0.070927,-0.307998,0.014786,-0.550289,0.210526,0.421053,0.0,0.315789,0.0,0.052632,0.0,0.0
CM_Abouchete,39,16,14,4,1,0.0,0,0,0,0,0,0.0,0.132687,0.059058,0.096115,0.191736,0.25,0.5,0.0,0.0625,0.0,0.1875,0.0,0.0
CM_Abouchete,41,17,14,4,1,0.0,0,0,0,0,0,0.0,0.06957,-0.316063,0.100881,0.235224,0.235294,0.705882,0.0,0.0,0.0,0.0,0.058824,0.0
CM_Abouchete,43,20,18,4,1,0.0,0,0,0,0,0,0.0,0.049503,-0.435326,0.012309,-0.572887,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0
CM_Abouchete,45,20,18,4,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.012309,-0.572887,0.2,0.6,0.0,0.2,0.0,0.0,0.0,0.0
CM_Abouchete,47,18,18,6,1,0.0,0,0,0,0,0,0.0,0.048183,-0.443171,0.027611,-0.433278,0.333333,0.444444,0.0,0.222222,0.0,0.0,0.0,0.0
CM_Abouchete,49,22,21,6,1,0.0,0,0,0,0,0,0.0,0.00886,-0.676878,0.009237,-0.600914,0.272727,0.454545,0.0,0.272727,0.0,0.0,0.0,0.0
CM_Abouchete,51,17,17,6,1,0.0,0,0,0,0,0,0.0,0.030111,-0.550578,0.063362,-0.107089,0.352941,0.352941,0.0,0.235294,0.0,0.058824,0.0,0.0
CM_Abouchete,53,17,17,5,1,0.058824,0,1,3,3,2,0.058824,0.071831,-0.302625,0.065593,-0.086734,0.235294,0.352941,0.0,0.411765,0.0,0.0,0.0,0.0
CM_Abouchete,55,16,16,4,2,0.0,0,1,2,2,6,0.0625,0.014963,-0.640606,0.127667,0.479612,0.1875,0.3125,0.0,0.5,0.0,0.0,0.0,0.0
CM_Abouchete,57,16,14,3,1,0.0625,0,1,5,5,2,0.0625,0.068896,-0.320068,0.026489,-0.443506,0.125,0.5,0.0,0.375,0.0,0.0,0.0,0.0
CM_Abouchete,59,12,11,3,2,0.0,0,1,5,5,5,0.083333,0.084791,-0.2256,0.038555,-0.333419,0.166667,0.416667,0.0,0.166667,0.0,0.083333,0.083333,0.083333
CM_Abouchete,61,8,8,3,1,0.125,0,1,9,9,2,0.125,0.04742,-0.447706,0.002581,-0.66164,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0
CM_Abouchete,63,11,11,4,2,0.0,0,1,4,4,5,0.090909,0.00854,-0.67878,0.014037,-0.557124,0.272727,0.545455,0.0,0.181818,0.0,0.0,0.0,0.0
CM_Abouchete,65,11,11,3,1,0.090909,0,1,9,9,2,0.090909,0.062981,-0.355223,0.019934,-0.503317,0.181818,0.454545,0.0,0.363636,0.0,0.0,0.0,0.0
CM_Abouchete,67,8,8,3,2,0.0,0,1,5,5,5,0.125,0.026271,-0.5734,0.002581,-0.66164,0.25,0.5,0.0,0.25,0.0,0.0,0.0,0.0
CM_Abouchete,69,9,9,2,1,0.111111,0,1,11,11,2,0.111111,0.07613,-0.277075,0.061424,-0.124769,0.111111,0.444444,0.0,0.444444,0.0,0.0,0.0,0.0
CM_Abouchete,71,4,4,1,2,0.0,0,1,5,5,7,0.25,0.339422,1.287739,0.592678,4.72225,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.25
CM_Abouchete,73,8,7,1,1,0.125,0,1,13,13,2,0.125,0.7,3.430748,0.074826,-0.0025,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0
CM_Abouchete,75,1,1,1,2,0.0,0,1,8,8,6,1.0,0.051317,-0.424545,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,77,1,1,1,1,1.0,0,1,15,15,2,1.0,0.0,-0.729536,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,79,1,1,1,2,0.0,0,1,8,8,5,1.0,0.0,-0.729536,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,81,1,1,1,1,0.0,0,1,16,16,3,1.0,0.0,-0.729536,0.167366,0.841818,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,83,2,1,1,2,0.0,0,1,8,8,6,0.5,0.292893,1.011205,0.399667,2.961266,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0
CM_Abouchete,85,6,6,4,1,0.333333,0,2,14,7,2,0.333333,0.367544,1.454875,0.098681,0.215152,0.333333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0
CM_Abouchete,87,5,5,2,2,0.0,0,1,3,3,6,0.2,0.05612,-0.396,0.132678,0.525333,0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0
CM_Abouchete,89,11,11,3,1,0.090909,0,1,5,5,2,0.090909,0.138539,0.093838,0.002949,-0.658286,0.181818,0.545455,0.0,0.272727,0.0,0.0,0.0,0.0
CM_Abouchete,91,17,16,5,1,0.0,0,0,0,0,0,0.0,0.074614,-0.286085,0.065317,-0.089257,0.294118,0.588235,0.0,0.058824,0.0,0.058824,0.0,0.0
CM_Abouchete,93,21,21,3,1,0.0,0,1,3,3,3,0.047619,0.223647,0.599657,0.053305,-0.198844,0.095238,0.47619,0.0,0.428571,0.0,0.0,0.0,0.0
CM_Abouchete,95,24,22,7,1,0.0,0,0,0,0,0,0.0,0.165021,0.251228,0.034274,-0.372483,0.291667,0.583333,0.0,0.125,0.0,0.0,0.0,0.0
CM_Abouchete,97,24,22,6,1,0.0,0,0,0,0,0,0.0,0.003913,-0.70628,0.017733,-0.523399,0.25,0.583333,0.0,0.166667,0.0,0.0,0.0,0.0
CM_Abouchete,99,21,20,6,1,0.0,0,0,0,0,0,0.0,0.019117,-0.615918,0.009662,-0.597035,0.285714,0.47619,0.0,0.238095,0.0,0.0,0.0,0.0
CM_Abouchete,101,17,16,6,1,0.0,0,0,0,0,0,0.0,0.011116,-0.66347,0.037845,-0.339906,0.352941,0.470588,0.0,0.176471,0.0,0.0,0.0,0.0
CM_Abouchete,103,16,15,6,1,0.0,0,0,0,0,0,0.0,0.004421,-0.70326,0.056932,-0.165753,0.375,0.5,0.0,0.125,0.0,0.0,0.0,0.0
CM_Abouchete,105,20,19,5,1,0.0,0,0,0,0,0,0.0,0.098496,-0.144148,0.02905,-0.420148,0.25,0.4,0.0,0.35,0.0,0.0,0.0,0.0
CM_Abouchete,107,19,18,4,1,0.0,0,0,0,0,0,0.0,0.003179,-0.710642,0.026579,-0.442693,0.210526,0.421053,0.0,0.368421,0.0,0.0,0.0,0.0
CM_Abouchete,109,19,16,4,1,0.0,0,0,0,0,0,0.0,0.021161,-0.60377,0.011695,-0.578484,0.210526,0.421053,0.052632,0.263158,0.0,0.0,0.052632,0.0
CM_Abouchete,111,16,16,5,1,0.0,0,0,0,0,0,0.0,0.03674,-0.51118,0.03914,-0.328082,0.3125,0.375,0.0,0.25,0.0,0.0625,0.0,0.0
CM_Abouchete,113,24,24,4,1,0.0,0,0,0,0,0,0.0,0.058531,-0.38167,0.033116,-0.383046,0.166667,0.416667,0.0,0.375,0.0,0.041667,0.0,0.0
CM_Abouchete,115,25,24,8,1,0.0,0,0,0,0,0,0.0,0.104557,-0.108126,0.031179,-0.400718,0.32,0.48,0.0,0.16,0.0,0.04,0.0,0.0
CM_Abouchete,117,25,24,8,1,0.0,0,0,0,0,0,0.0,0.0,-0.729536,0.031179,-0.400718,0.32,0.48,0.0,0.16,0.0,0.04,0.0,0.0
CM_Abouchete,119,23,22,8,1,0.0,0,0,0,0,0,0.0,0.003986,-0.705846,0.0436,-0.287394,0.347826,0.434783,0.0,0.173913,0.0,0.043478,0.0,0.0
CM_Abouchete,121,19,18,6,1,0.0,0,0,0,0,0,0.0,0.003595,-0.708169,0.029137,-0.419355,0.315789,0.421053,0.0,0.210526,0.0,0.052632,0.0,0.0
CM_Abouchete,123,21,20,6,1,0.0,0,0,0,0,0,0.0,0.005939,-0.694238,0.016376,-0.53578,0.285714,0.47619,0.0,0.190476,0.0,0.047619,0.0,0.0
CM_Abouchete,125,25,24,7,1,0.0,0,0,0,0,0,0.0,0.036141,-0.51474,0.027074,-0.438177,0.28,0.4,0.0,0.32,0.0,0.0,0.0,0.0
